Id,City,Date,Channel,Pincode,Merchant Name,Delivery Charge,Min Order,Product Name,Product ID,Product URL,Rating,Stock Status,Food Type,Discount,FSSAI License,Net Weight,Packaging,Shelf Life,Type,Brand,Price,Weight,Delivery Type,Quantity Sold
d5a84f75-79d2-4ab0-bd1b-06afc777d9bd,Pune,22-12-2024,Online,271577,Blinkit,18.63,325.25,Bread,ffc383b2,https://blinkit.com/product/3337,1.2,In Stock,Vegetarian,38%,3.97633E+11,,Tetra Pack,21 months,Snacks,Nestle,157.42,527g,Express,92
0f630e82-dfe8-4505-8934-f2f450b3226f,Mumbai,16-03-2024,App,521544,Blinkit,,104.9,Vegetables,0374e0c5,https://blinkit.com/product/3079,4.7,In Stock,Vegetarian,47%,8.65165E+11,485g,Glass Bottle,9 months,Dairy,Real,56.71,449g,Express,70
8d3405b6-f66c-45aa-ad2e-9bba531626ab,Chennai,30-08-2024,Online,271577,Blinkit,30.7,191.56,Juice,0485a73e,https://blinkit.com/product/3961,2.8,Out of Stock,Vegetarian,47%,5.26959E+11,346g,Plastic,20 months,Fruits & Vegetables,Nestle,338.82,271g,Express,35
964154a2-75ea-4506-a790-0997960d5002,Pune,30-01-2025,Online,889376,Blinkit,30.63,359.16,Cheese,f55dc088,https://blinkit.com/product/4247,3.9,Out of Stock,Non-Vegetarian,42%,6.10401E+11,581g,Plastic,12 months,,Tropicana,167.15,381g,Express,40
a0c773df-d552-4147-9e55-2880cac2d9cc,Mumbai,11-01-2025,In-Store,586175,Blinkit,44.23,322.01,,7eb8a521,https://blinkit.com/product/4733,4.3,Out of Stock,Vegetarian,19%,3.34717E+11,143g,Glass Bottle,18 months,Snacks,Real,202.12,241g,Standard,36
b427acdd-7a10-4b66-919c-8f258bfdce9f,Hyderabad,28-02-2025,App,147875,,38.3,290.21,Butter,b059cced,https://blinkit.com/product/6045,2.7,,Vegetarian,,7.77409E+11,709g,Paper,20 months,Grocery,Mother Dairy,295.86,140g,,72
1572a6d1-27bf-48d0-bb13-51e7bf783969,Chennai,17-08-2024,App,295791,Blinkit,24.51,,Vegetables,35b6f977,https://blinkit.com/product/6527,3.3,Out of Stock,Non-Vegetarian,50%,3.77205E+11,309g,Tetra Pack,5 months,Grocery,Real,183.05,312g,Express,88
107de270-ffe5-48f6-80f5-bcc7d87dab7a,Delhi,13-01-2025,Online,749921,Blinkit,23.15,462.68,Fruits,e1ebb21d,https://blinkit.com/product/1124,3.6,Out of Stock,Vegetarian,19%,2.44212E+11,490g,Glass Bottle,18 months,Grocery,Nestle,288.63,585g,Express,8
32c599d0-c0be-43cc-9b77-8f3664c7a4f8,Mumbai,01-09-2024,Online,520254,Blinkit,15.31,172.65,Bread,794fd3b8,https://blinkit.com/product/8915,1.6,Out of Stock,Vegetarian,15%,7.95667E+11,657g,Glass Bottle,3 months,Fruits & Vegetables,Mother Dairy,156.68,814g,Express,53
117ca98d-e325-4b6e-8a16-a27a67d633a2,Pune,30-10-2024,In-Store,142121,Blinkit,24.22,314.16,Milk,8077f666,https://blinkit.com/product/4060,2.1,In Stock,Vegetarian,23%,5.16042E+11,387g,Paper,4 months,Bakery,Mother Dairy,57.22,827g,Standard,77
6fb67248-c03b-4956-a6c1-0dadf1360a33,Delhi,17-03-2024,App,845764,Blinkit,22.45,270.52,Cheese,03af0e6b,https://blinkit.com/product/1644,4,Out of Stock,Vegetarian,5%,8.56839E+11,714g,Tetra Pack,18 months,Bakery,Britannia,288.95,448g,Express,23
1cc097da-b143-4064-a0de-282027c49e29,Hyderabad,28-11-2024,App,711567,Blinkit,43.13,329.75,Vegetables,ba2a39b0,https://blinkit.com/product/9150,2.8,In Stock,Vegetarian,27%,6.52123E+11,915g,Tetra Pack,23 months,Bakery,Mother Dairy,84.87,693g,,80
,Delhi,19-01-2025,,216135,Blinkit,31.57,371.13,Bread,3313bdf6,https://blinkit.com/product/3288,4.5,In Stock,Non-Vegetarian,22%,9.79039E+11,423g,Glass Bottle,22 months,Grocery,Real,262.52,851g,Express,62
b697baff-6113-4139-a39c-55dcab4dc253,Hyderabad,22-04-2024,Online,216135,,36.83,428.43,Snacks,47a85616,https://blinkit.com/product/9294,5,Out of Stock,Vegetarian,49%,7.52602E+11,112g,Tetra Pack,15 months,Fruits & Vegetables,Britannia,173.04,867g,Express,12
b8028572-9c0a-4b58-b860-899304af767f,Delhi,31-07-2024,Online,477803,Blinkit,31.31,141.04,Cereal,3ed6c56f,,1.4,In Stock,Non-Vegetarian,15%,9.2035E+11,651g,Paper,22 months,Fruits & Vegetables,Nestle,217.22,322g,Express,44
d76c3a5f-b024-4962-b482-92d305b79349,Pune,03-01-2025,App,256962,Blinkit,32.4,475.03,Milk,90a9a6d9,https://blinkit.com/product/1080,3.1,Out of Stock,Vegetarian,11%,8.44828E+11,110g,Glass Bottle,23 months,Fruits & Vegetables,Amul,227.8,559g,Standard,58
eb77f7b4-0e88-44c7-a439-4d4318b4984e,Pune,04-12-2024,In-Store,950536,Blinkit,34.76,,Bread,66629ec4,https://blinkit.com/product/3979,2.2,In Stock,Non-Vegetarian,31%,6.82827E+11,328g,Tetra Pack,6 months,Fruits & Vegetables,Amul,172.59,661g,Express,54
,Pune,12-04-2024,Online,855731,Blinkit,15.35,497.05,Butter,3.21E+83,https://blinkit.com/product/4596,2.1,In Stock,Vegetarian,46%,4.09578E+11,280g,,17 months,Dairy,Kellogg's,,895g,Express,14
89fe137c-cfce-46a2-8763-07a8099f01eb,Ahmedabad,10-09-2024,Online,,Blinkit,49.46,270.63,Juice,2b9a9c2a,https://blinkit.com/product/6742,2.2,Out of Stock,Vegetarian,33%,7.40433E+11,818g,Paper,12 months,Fruits & Vegetables,Britannia,496.05,768g,Standard,98
2fa7df78-1880-40e9-909f-2ae4ff99b7d2,Chennai,04-09-2024,App,471355,Blinkit,,,Eggs,8afce7d2,https://blinkit.com/product/3025,1.4,In Stock,Vegetarian,45%,6.91686E+11,988g,Tetra Pack,17 months,Dairy,Kellogg's,271.67,123g,Standard,64
1c5190e9-3bf0-410e-846b-f063f0b4082e,Chennai,21-03-2024,In-Store,769043,Blinkit,22.57,175.55,Eggs,a905fdb5,https://blinkit.com/product/3826,2.8,In Stock,Vegetarian,49%,6.15482E+11,573g,Tetra Pack,20 months,Bakery,Tropicana,364.38,311g,Standard,44
64edeb81-11a2-4b05-be64-7169acd528ac,Bangalore,11-02-2025,Online,519865,Blinkit,10.83,265.16,Butter,b694931a,https://blinkit.com/product/9293,3.6,In Stock,Vegetarian,42%,7.92877E+11,811g,Paper,20 months,Beverages,Amul,424.79,234g,Standard,76
1a360648-c43e-4323-99ec-826d8d284f1e,Delhi,16-08-2024,In-Store,855731,Blinkit,35.47,425.31,,256bbc36,https://blinkit.com/product/2054,1.5,Out of Stock,Vegetarian,42%,2.41261E+11,378g,Plastic,7 months,Beverages,Tropicana,358.94,424g,Standard,98
628c1792-6fe0-4651-b8be-92d75349ffa3,Ahmedabad,15-05-2024,Online,567014,Blinkit,16.83,191.26,Vegetables,bac62e39,https://blinkit.com/product/8448,3.1,Out of Stock,Non-Vegetarian,25%,8.95652E+11,124g,Paper,9 months,Bakery,Tropicana,455.09,418g,Standard,6
938d33c5-f7fa-45c2-aded-ff6fbf1aea6f,Mumbai,22-08-2024,Online,536865,Blinkit,31.46,419.46,Milk,424beaea,https://blinkit.com/product/1049,1.7,In Stock,Vegetarian,12%,8.77932E+11,964g,,6 months,Snacks,Real,118.25,920g,Standard,15
b00162b0-ae21-446d-8029-0563b4693073,Bangalore,15-01-2025,In-Store,467904,Blinkit,44.25,264.52,Butter,fc0dee17,https://blinkit.com/product/8933,1.1,Out of Stock,Non-Vegetarian,13%,9.65456E+11,352g,Glass Bottle,3 months,Snacks,Tropicana,478.01,442g,Express,85
fd20f167-68c9-43b3-8776-ec38f4baa63f,Delhi,15-07-2024,In-Store,106002,Blinkit,31.73,188.13,,49b4195e,https://blinkit.com/product/3201,3.1,Out of Stock,Vegetarian,,8.22095E+11,1000g,Tetra Pack,10 months,Fruits & Vegetables,Real,86.98,845g,Standard,7
5597efcb-6942-4150-9786-37799815fa34,Bangalore,12-03-2024,Online,,Blinkit,32.32,353.9,Cheese,8ab98abf,https://blinkit.com/product/8841,2,In Stock,Vegetarian,43%,2.67618E+11,879g,,15 months,Dairy,Nestle,387.5,113g,Standard,76
,Mumbai,31-08-2024,App,629558,Blinkit,25.85,137.6,Cheese,16bcc8b4,https://blinkit.com/product/1498,3.8,Out of Stock,Non-Vegetarian,32%,5.71442E+11,548g,,5 months,Dairy,Kellogg's,371.55,646g,Express,83
845ab384-9473-401a-a7b3-fd89c4b264ea,Ahmedabad,11-12-2024,In-Store,271577,Blinkit,31.17,269.06,Milk,6761b7eb,https://blinkit.com/product/1184,2.8,Out of Stock,Non-Vegetarian,37%,5.66587E+11,194g,Plastic,18 months,Snacks,Britannia,44.95,278g,Standard,25
01cfc5dd-eb81-48e7-a2f7-f11a07d113c6,Kolkata,,In-Store,422376,Blinkit,10.64,360.21,Juice,c246243e,https://blinkit.com/product/8023,3.9,In Stock,Non-Vegetarian,5%,4.58148E+11,857g,Plastic,8 months,Snacks,Amul,108.39,975g,Express,55
75615ca6-a22c-4b80-97a9-dd825484b653,Kolkata,19-04-2024,,908837,Blinkit,38.32,276.71,Eggs,3706a52c,https://blinkit.com/product/8469,2,,Vegetarian,28%,6.93583E+11,358g,Tetra Pack,22 months,Snacks,Kellogg's,64.35,109g,Standard,50
899c7cbf-569a-45dc-bd95-a900ba8d4ab7,Mumbai,17-04-2024,Online,805258,Blinkit,,334.44,Bread,c681193d,https://blinkit.com/product/7989,1.4,In Stock,Non-Vegetarian,25%,1.45716E+11,998g,Plastic,24 months,Bakery,Amul,373.98,984g,Express,54
,Chennai,07-05-2024,In-Store,794258,Blinkit,22.67,268.46,Eggs,5aa7774e,https://blinkit.com/product/9320,3.1,Out of Stock,,9%,2.73998E+11,940g,Tetra Pack,18 months,,Nestle,415.75,494g,Express,93
52e31fc2-b1f9-4fa1-9e32-3c529bb0c12e,Mumbai,,App,744316,Blinkit,39.37,494.16,Cereal,faef3b60,https://blinkit.com/product/4341,1.2,,Vegetarian,,7.48299E+11,313g,Plastic,3 months,Fruits & Vegetables,Real,483.02,483g,Standard,46
beaef7b7-d030-4f32-8b37-fa1397090e42,,25-04-2024,In-Store,216135,Blinkit,27.7,111.77,Juice,e200db47,https://blinkit.com/product/3391,4.5,In Stock,Vegetarian,5%,9.27581E+11,305g,Plastic,13 months,Beverages,Mother Dairy,,135g,Express,59
b7b68a24-d3a3-4500-bbd0-e34096a3a352,Pune,16-07-2024,App,519865,Blinkit,45.02,285.33,Snacks,06eaf7d4,https://blinkit.com/product/3524,1.3,In Stock,Non-Vegetarian,26%,5.86207E+11,527g,Paper,6 months,Dairy,Britannia,107.31,934g,Standard,19
83091747-6562-49fc-972d-0a58bb79c6ad,Kolkata,21-04-2024,In-Store,825218,Blinkit,25.69,344.99,,a35fa135,https://blinkit.com/product/4576,4.5,In Stock,Vegetarian,18%,9.19615E+11,442g,Paper,20 months,Grocery,Nestle,88.17,161g,Standard,35
b5467917-94a2-45d0-b7c1-3fc6bd29c2e4,Ahmedabad,08-03-2025,In-Store,195687,Blinkit,37.02,476.57,Bread,34f23d25,https://blinkit.com/product/6951,4.2,In Stock,Non-Vegetarian,,1.61915E+11,,Glass Bottle,18 months,Dairy,Britannia,450.96,706g,Standard,46
db942ad5-586f-478f-8d06-bb74a4953cb3,Delhi,18-02-2025,App,537347,,43.6,431.2,Bread,017fa43f,https://blinkit.com/product/4705,1.7,In Stock,Non-Vegetarian,31%,5.98762E+11,173g,Tetra Pack,17 months,Bakery,Nestle,449.32,206g,Standard,85
6c757870-0ee2-44e7-b962-c8f2b9eaba60,Ahmedabad,,In-Store,793774,Blinkit,45.68,,,f8b96e00,https://blinkit.com/product/1271,1.4,In Stock,Non-Vegetarian,6%,2.73576E+11,335g,Glass Bottle,24 months,Grocery,Britannia,28.1,394g,,57
381d641c-7cf2-4235-aaf5-a4685c0844dd,Kolkata,01-12-2024,In-Store,,Blinkit,13.95,323.44,Vegetables,4fad1acd,https://blinkit.com/product/7064,2.5,Out of Stock,Vegetarian,18%,1.7877E+11,526g,Tetra Pack,22 months,Grocery,Tropicana,464.9,888g,Standard,98
91f7e155-769d-455b-ba56-5d4e0dda78c7,Chennai,26-10-2024,Online,393986,Blinkit,42.65,176.33,Fruits,bd598d99,https://blinkit.com/product/7927,1,Out of Stock,Non-Vegetarian,,4.49612E+11,428g,Paper,3 months,Beverages,Amul,426.14,,Express,2
bcf315c2-9265-45a1-84e8-332170e4f5c8,Chennai,14-05-2024,Online,197949,,33.04,237.41,Snacks,5cafedf3,https://blinkit.com/product/5772,3.8,Out of Stock,Non-Vegetarian,29%,4.09055E+11,307g,Paper,24 months,Beverages,Amul,233.05,,Express,89
797a6ef8-87b9-4b39-821f-ad91f29d7507,Bangalore,09-12-2024,In-Store,769043,Blinkit,20.65,159.54,Butter,55ad3b19,https://blinkit.com/product/3621,4,In Stock,Non-Vegetarian,38%,6.53692E+11,956g,Tetra Pack,22 months,Bakery,,482.89,564g,Express,43
83e198b0-7787-426d-a890-166b4a008260,,11-12-2024,In-Store,299370,Blinkit,30.74,315.61,Fruits,83aaf3c3,https://blinkit.com/product/8945,1.2,Out of Stock,Vegetarian,48%,,300g,Glass Bottle,11 months,Snacks,Britannia,444.85,572g,Express,76
5c1fbce8-b261-4640-ae43-c52afd038e08,Delhi,28-05-2024,App,704411,Blinkit,,413.74,Butter,55c93a29,,1,Out of Stock,Vegetarian,41%,7.06733E+11,213g,Paper,10 months,Bakery,Tropicana,420.94,930g,Standard,91
721722cf-34f6-45ef-81d2-ce96f2caec0d,Kolkata,17-12-2024,In-Store,299370,Blinkit,21.97,,Fruits,ce97c3a6,https://blinkit.com/product/9704,3.8,Out of Stock,Non-Vegetarian,23%,5.18067E+11,565g,Paper,7 months,Dairy,Britannia,285.53,216g,Express,66
74eca7f9-853a-4ff6-9210-8aef7ca2e4b6,Chennai,10-10-2024,Online,629558,Blinkit,46.61,361.33,Bread,467a4f20,https://blinkit.com/product/5849,2.1,In Stock,Non-Vegetarian,24%,6.36115E+11,,Tetra Pack,15 months,Bakery,Kellogg's,209.78,697g,Express,96
3f7f32cc-39e9-4f66-8170-d7e536ae5b65,Kolkata,12-09-2024,In-Store,467904,Blinkit,41.82,457.19,Vegetables,869cec0d,https://blinkit.com/product/1100,3.1,In Stock,Vegetarian,13%,7.27811E+11,863g,Glass Bottle,21 months,Beverages,Kellogg's,451.33,,Standard,25
3427c344-e42b-4214-8e44-7c69339ddcf4,Delhi,01-04-2024,Online,142121,Blinkit,31.33,447.93,,f1ffeb42,https://blinkit.com/product/7727,4.3,In Stock,Vegetarian,12%,4.18623E+11,945g,Plastic,11 months,Snacks,Real,226.21,692g,Standard,48
bf7eb9ff-7ffd-43f8-8423-8b943d946594,Mumbai,11-12-2024,Online,805258,Blinkit,33.97,161.19,Bread,700e0b1e,https://blinkit.com/product/6506,4.2,,Non-Vegetarian,11%,1.54901E+11,754g,Plastic,17 months,Bakery,Mother Dairy,146.42,252g,Standard,15
31595869-0ece-44a9-b22c-74e1c4474ab5,Mumbai,07-10-2024,Online,215533,Blinkit,16.32,109.79,Eggs,d3c9383e,https://blinkit.com/product/2445,1.5,In Stock,Non-Vegetarian,20%,5.94486E+11,484g,Paper,9 months,Snacks,Mother Dairy,39.37,,Express,57
194ba5b8-7ab0-4bcc-ba35-6400c1e292f2,Chennai,13-12-2024,In-Store,,Blinkit,31.49,416.11,Snacks,db87003c,https://blinkit.com/product/1661,2.6,Out of Stock,Vegetarian,24%,1.18031E+11,503g,Glass Bottle,12 months,Fruits & Vegetables,Britannia,306.96,113g,Standard,33
82b259a6-b16f-4547-bfe4-24451f41b094,Hyderabad,02-10-2024,App,457472,Blinkit,44.5,486.54,Snacks,bbbadf7e,https://blinkit.com/product/8612,4.2,Out of Stock,Non-Vegetarian,5%,9.67746E+11,658g,Paper,9 months,Beverages,Britannia,277.02,538g,Express,17
3e90fe91-fb7b-46a9-80dd-ff0bb0b6d1cf,Delhi,20-08-2024,,946560,Blinkit,16.11,347.59,Cereal,d865d71d,https://blinkit.com/product/1654,4.6,,Vegetarian,19%,7.12944E+11,953g,Glass Bottle,15 months,Beverages,Amul,293.65,159g,,11
5691f73e-c481-4045-af2f-a2ca03f0be63,Kolkata,05-02-2025,In-Store,215533,Blinkit,37.22,382.77,Bread,a6373882,https://blinkit.com/product/3181,3,In Stock,Non-Vegetarian,27%,6.57615E+11,447g,Glass Bottle,3 months,Fruits & Vegetables,Amul,171.55,614g,Express,69
a1aec200-2709-4f8e-aa0c-12a42c7caf85,Bangalore,23-08-2024,In-Store,519865,Blinkit,35.24,312.9,Fruits,e7755de0,https://blinkit.com/product/4313,3.9,Out of Stock,Vegetarian,28%,2.88956E+11,516g,Tetra Pack,16 months,Bakery,Mother Dairy,487.4,771g,Express,82
4a40ce90-ecf6-4f31-b1e1-6c3922890243,Kolkata,03-10-2024,Online,744316,Blinkit,26.32,277.79,Fruits,8081bbbf,,1.9,In Stock,Non-Vegetarian,11%,9.84384E+11,600g,Paper,7 months,,Nestle,324.19,257g,Express,13
930a78dc-ce64-41f8-86dc-1d92004d7d07,Bangalore,,App,422376,Blinkit,34.82,417.06,Butter,8c8f66d2,https://blinkit.com/product/4810,1.4,In Stock,Non-Vegetarian,16%,5.66838E+11,756g,Tetra Pack,3 months,Snacks,Tropicana,263.76,967g,Express,18
70eec7da-6f15-4542-9cc1-84ca9e5f0098,Ahmedabad,03-12-2024,App,704411,Blinkit,23.94,486.15,Milk,7c034adc,https://blinkit.com/product/4117,1.6,In Stock,Vegetarian,23%,4.0607E+11,349g,Plastic,10 months,Fruits & Vegetables,Kellogg's,375.86,,,46
5b75ab68-2a65-4ec9-87d9-9f3517d3dd72,Kolkata,28-06-2024,App,271585,Blinkit,24.9,182.18,Bread,fc5eb2ae,https://blinkit.com/product/8252,2.8,Out of Stock,Non-Vegetarian,,2.32356E+11,866g,Tetra Pack,20 months,Grocery,Mother Dairy,108.11,542g,Express,27
167378a0-7116-444d-a602-b837f6a8aebf,Delhi,18-11-2024,In-Store,687154,Blinkit,28.4,463.43,Vegetables,ea8e154d,https://blinkit.com/product/5315,4.5,Out of Stock,Vegetarian,23%,6.00518E+11,236g,Glass Bottle,17 months,Beverages,Mother Dairy,313.96,972g,Standard,49
16105962-2866-4406-a443-f7c980d0423a,Chennai,30-01-2025,,471355,Blinkit,,220.63,Fruits,01004b79,https://blinkit.com/product/5542,4.7,Out of Stock,Vegetarian,29%,8.37519E+11,461g,Plastic,23 months,Grocery,Kellogg's,74.76,569g,Express,28
11c5480c-21c7-4b64-bf24-3479dc373767,Ahmedabad,04-05-2024,Online,845150,Blinkit,47.34,469.21,Fruits,,https://blinkit.com/product/7837,,In Stock,Non-Vegetarian,17%,8.54747E+11,386g,Paper,8 months,Grocery,Amul,250.69,881g,Standard,98
b28d2d1c-235e-420c-90b3-dd86f14a788d,,23-03-2024,In-Store,955026,Blinkit,27.67,473.04,Cheese,b48f2689,https://blinkit.com/product/9080,3.3,Out of Stock,Vegetarian,12%,2.63563E+11,149g,Glass Bottle,22 months,Fruits & Vegetables,Britannia,396.09,940g,Standard,72
b2ab3bdd-622b-4d3d-b5bb-4454692e027e,Kolkata,04-10-2024,App,393986,Blinkit,11.42,174.28,Snacks,15e7cd71,https://blinkit.com/product/5477,4.8,,Non-Vegetarian,30%,9.46751E+11,766g,Tetra Pack,5 months,Bakery,Kellogg's,160.32,162g,Standard,2
558d0de9-719a-4bb8-b47d-9f92a323aaf9,Ahmedabad,10-04-2024,App,461394,Blinkit,,136.38,Vegetables,1f5db3c3,https://blinkit.com/product/2415,2,Out of Stock,Vegetarian,47%,9.76716E+11,803g,Glass Bottle,9 months,Dairy,Amul,345.2,931g,Standard,4
68f3b2eb-434b-4843-bfc3-88fd64359d9d,Bangalore,20-02-2025,App,883737,Blinkit,32.98,318.31,Cereal,d6ce76a5,https://blinkit.com/product/3916,1.5,Out of Stock,Vegetarian,46%,2.95808E+11,263g,Glass Bottle,3 months,Grocery,Nestle,58.95,302g,Standard,98
fb017a04-0880-46fb-9067-f73f51721650,Pune,20-11-2024,Online,361453,Blinkit,35.37,484.76,Vegetables,,https://blinkit.com/product/9035,3.1,Out of Stock,Vegetarian,22%,7.74373E+11,574g,Paper,8 months,Fruits & Vegetables,Amul,149.79,624g,Express,3
43785eca-3abb-48dc-98bf-423e7ba0d2da,Kolkata,09-05-2024,In-Store,566275,Blinkit,20.73,397.41,,9f99e98f,https://blinkit.com/product/6415,3,Out of Stock,Vegetarian,44%,4.07621E+11,147g,Plastic,10 months,Beverages,Britannia,245.58,220g,Standard,39
,Ahmedabad,13-04-2024,Online,898092,Blinkit,27.66,,Butter,30d0fd87,https://blinkit.com/product/2467,4.1,Out of Stock,Non-Vegetarian,15%,3.04224E+11,258g,Tetra Pack,6 months,Dairy,Real,375.46,591g,Standard,97
62daa494-2af6-4db8-a425-bd315212808c,Chennai,27-03-2024,App,573631,Blinkit,35.07,328.84,Cheese,5215839d,https://blinkit.com/product/8818,2.1,In Stock,Non-Vegetarian,39%,4.64765E+11,578g,Tetra Pack,17 months,Bakery,Amul,465.94,679g,Standard,23
08d9af7a-22d4-4d37-80c8-36758c9ef378,Mumbai,17-11-2024,Online,,Blinkit,,424.41,Milk,7e6ff150,https://blinkit.com/product/6815,1.9,In Stock,Vegetarian,39%,6.86488E+11,290g,Paper,13 months,Dairy,Tropicana,28.22,553g,Standard,42
,Ahmedabad,31-01-2025,App,749921,Blinkit,11.43,436.55,Snacks,f5b0aae9,https://blinkit.com/product/3900,1.7,Out of Stock,Non-Vegetarian,17%,8.86714E+11,319g,Glass Bottle,16 months,Snacks,Kellogg's,167.83,516g,Standard,36
ac132d59-afa9-4185-a8f1-86b8f0acac4a,Mumbai,21-12-2024,In-Store,704411,Blinkit,22.64,364.51,Juice,f6657249,https://blinkit.com/product/7711,4.6,Out of Stock,Vegetarian,20%,9.2082E+11,425g,Tetra Pack,9 months,Fruits & Vegetables,Tropicana,81.09,314g,Standard,15
d9086af4-93ce-4ba2-960e-055821f9ba42,Kolkata,06-07-2024,App,329213,Blinkit,33.72,338.1,Cereal,1b9cfccd,https://blinkit.com/product/4155,,Out of Stock,Vegetarian,45%,1.96237E+11,837g,Glass Bottle,6 months,Snacks,Nestle,483.03,175g,Standard,74
121705c0-925e-465b-85e1-ff6517253be4,Ahmedabad,21-11-2024,In-Store,956391,Blinkit,13.34,467.07,Milk,19e10d23,https://blinkit.com/product/7160,2.5,In Stock,Non-Vegetarian,31%,1.8668E+11,500g,Glass Bottle,6 months,Bakery,Real,276.49,837g,Express,85
e0a3ee18-e3b6-445b-9c42-077ee29fae63,Bangalore,08-06-2024,App,687154,Blinkit,38.99,251.24,Snacks,eb96e92d,https://blinkit.com/product/1259,1.9,,Non-Vegetarian,36%,5.22833E+11,,Paper,23 months,Bakery,Real,21.76,887g,Standard,69
,Chennai,05-09-2024,,585839,Blinkit,39.23,492.02,,5b145272,https://blinkit.com/product/2557,1.5,Out of Stock,Non-Vegetarian,50%,8.54726E+11,213g,Glass Bottle,13 months,Snacks,Amul,301.31,102g,Express,24
2ec5e77b-6e70-40d1-b87f-4ce0b0d1fef1,Delhi,05-01-2025,Online,855731,Blinkit,18.29,173.18,Milk,48b16ef5,https://blinkit.com/product/2864,3.6,In Stock,Non-Vegetarian,40%,4.82616E+11,960g,,13 months,Fruits & Vegetables,Real,290.35,196g,Express,59
d6118a8c-4b76-487a-b31b-245c889fdf67,Kolkata,03-04-2024,Online,142121,Blinkit,19.86,187.48,,67509a9d,https://blinkit.com/product/7766,3.9,In Stock,Vegetarian,49%,9.35387E+11,885g,Tetra Pack,10 months,Dairy,Kellogg's,478.17,101g,Express,64
cecb3c26-ad47-4add-9f52-cd366737cefa,Chennai,11-10-2024,Online,430266,Blinkit,,152.14,Vegetables,fd06a600,https://blinkit.com/product/5688,2.8,In Stock,Non-Vegetarian,31%,2.14237E+11,849g,Tetra Pack,20 months,Fruits & Vegetables,,296.64,177g,Express,50
5c54dda2-d4d3-4d50-89c6-7fea7baf24cd,Hyderabad,14-05-2024,In-Store,525316,,39,,Milk,fbbb886f,https://blinkit.com/product/1344,1.7,Out of Stock,Vegetarian,45%,1.86974E+11,201g,Plastic,16 months,Snacks,Mother Dairy,,751g,Express,82
37e92f68-140f-4c24-8d15-6898bb40a44b,Kolkata,22-05-2024,In-Store,771145,Blinkit,39.55,280.46,Cereal,409139d6,https://blinkit.com/product/5116,3,Out of Stock,Non-Vegetarian,20%,9.3346E+11,714g,Plastic,,Snacks,Mother Dairy,94.4,993g,Standard,81
765c4c5d-a01e-4fd9-8bf4-f2e10dedd4f1,Pune,13-03-2024,In-Store,234616,Blinkit,,252.22,Milk,2a3b24ed,https://blinkit.com/product/8672,3,Out of Stock,Vegetarian,41%,9.84337E+11,849g,Glass Bottle,9 months,Fruits & Vegetables,Kellogg's,341,769g,Express,75
cdaf3de3-770f-4eba-a553-68d59fdfb6c4,Chennai,09-11-2024,App,,Blinkit,45.69,160.39,Fruits,36bae092,https://blinkit.com/product/8316,1.3,Out of Stock,Non-Vegetarian,47%,4.52019E+11,848g,Paper,5 months,Bakery,Britannia,363.51,400g,Standard,95
ba18b0cd-e78b-4f74-8ab9-be0cdb8f316f,Delhi,01-03-2025,In-Store,711567,Blinkit,16.9,469.37,Cheese,6f4a1dff,https://blinkit.com/product/3141,1.9,In Stock,Vegetarian,43%,4.72238E+11,517g,Plastic,,Fruits & Vegetables,Amul,320.3,954g,Express,42
316c68c7-9ab9-43ad-abe5-1216ebddbf00,Hyderabad,07-09-2024,App,306360,Blinkit,48.89,233.07,Milk,16ad5c96,https://blinkit.com/product/4485,1.7,In Stock,Non-Vegetarian,15%,3.54936E+11,557g,Plastic,9 months,Beverages,Kellogg's,200.11,884g,Standard,57
b85d1a92-a7dc-4f9b-8cdf-e868670835c9,,19-06-2024,In-Store,621475,Blinkit,22.51,283.48,Snacks,,https://blinkit.com/product/6895,4.9,Out of Stock,Non-Vegetarian,,5.33563E+11,406g,Paper,,Snacks,Tropicana,275.19,772g,Standard,87
fdb708ea-a7e0-462e-900e-b4e69d636707,,08-06-2024,Online,885833,Blinkit,17.46,415.84,,eea1d28e,https://blinkit.com/product/8446,4,Out of Stock,Non-Vegetarian,31%,9.01499E+11,344g,Glass Bottle,17 months,Beverages,Britannia,70.44,838g,Standard,68
5549f176-4d53-4e46-aa2a-59382ee2769c,Mumbai,14-04-2024,,265790,Blinkit,48.14,494.44,Eggs,e9998075,https://blinkit.com/product/5380,4.8,Out of Stock,Non-Vegetarian,35%,3.81773E+11,495g,Tetra Pack,5 months,Bakery,Britannia,247.94,949g,Express,76
eae69834-fa26-4ca9-868a-bb4e0d0a1790,Hyderabad,29-05-2024,App,805258,Blinkit,15.5,454.17,Vegetables,1434b3b3,https://blinkit.com/product/5843,4.8,In Stock,Non-Vegetarian,31%,5.59552E+11,116g,,18 months,Snacks,Nestle,383.76,291g,Express,35
0990256a-02f1-42b0-b139-e1fa496615e6,Mumbai,23-09-2024,In-Store,306360,Blinkit,47.73,476.17,Eggs,6b66df21,https://blinkit.com/product/2674,1.6,Out of Stock,Vegetarian,28%,7.48332E+11,633g,Glass Bottle,24 months,Beverages,,82.42,418g,Standard,31
72b4a047-dccd-4ecf-a4d2-aac64cd2b5b5,Mumbai,14-11-2024,App,883737,Blinkit,32.5,268.38,Bread,c8e65f9d,https://blinkit.com/product/9935,3.8,In Stock,Vegetarian,22%,4.21923E+11,,Paper,19 months,Snacks,Kellogg's,146,540g,Express,10
